avg_rate,geek_rate,id,num_votes,title
N/A,N/A,59643,N/A,Krazy Bee 15
7.00,N/A,59644,6,1830: Variant Box #1
6.83,N/A,59645,9,1830: Wabash Cannonball Variant
6.84,N/A,59650,22,Hatalom Kártyái Kártyajáték
6.07,N/A,59653,7,The Polls are Closed!
7.36,N/A,59655,12,Rainbow Deck
6.88,N/A,59657,8,Extra Impetus 2
3.00,N/A,59661,2,Liba-Játék
6.25,N/A,59662,4,Imperium Galacticum
2.00,N/A,59666,1,"Kint a bárány, bent a farkas"
7.07,N/A,59668,15,Cross
1.50,N/A,59685,2,Operation Ufo
3.14,N/A,59692,7,Das Bürokraten-Spiel
N/A,N/A,59694,N/A,"Flieg, Maja, flieg"
3.75,N/A,59698,4,Froschjagd
N/A,N/A,59700,N/A,Fülle
N/A,N/A,59702,N/A,Geburtstagstorte
2.83,N/A,59703,3,Biribi
N/A,N/A,59706,N/A,Stiefelglück
6.33,N/A,59707,3,Vira
6.00,N/A,59709,1,Bésigue
N/A,N/A,59710,N/A,Kincses Sziget
N/A,N/A,59711,N/A,I-Game for Teachers
N/A,N/A,59712,N/A,Indian LIFE
N/A,N/A,59714,N/A,Integer Matrix
6.63,N/A,59715,15,War for Edaðh: The Art of Conflict – Angueth
6.71,N/A,59716,14,War for Edaðh: The Art of Conflict – Huaos-Dzaa
N/A,N/A,59717,N/A,Kids' Stories
N/A,N/A,59718,N/A,The LAN That Time Forgot
N/A,N/A,59719,N/A,Lunar Prospector
4.80,N/A,59726,8,"Killer Bunnies and the Journey to Jupiter: Violet, Orange and Green Booster Combo Deck"
7.67,5.774,59728,139,Advanced Squad Leader: Starter Kit Bonus Pack #1 – Beyond the Beaches
5.90,N/A,59732,13,Penny Hockey
N/A,N/A,59733,N/A,Vállalkozz 2000
N/A,N/A,59734,N/A,Gigász
2.00,N/A,59735,1,Jetzt geht's rund!
N/A,N/A,59742,N/A,Chinese Characters Puzzle (Radicals V1.0)
5.67,N/A,59755,3,Arrest a Burglar
5.00,N/A,59757,1,Unsere Erde
5.88,N/A,59765,21,Caption if You Can!
7.33,N/A,59770,3,Tiller & Whipstaff: Anglo Dutch Fast Play
6.68,N/A,59776,10,Razzo Raketo
4.00,N/A,59779,1,Die kleinen Lerndrachen: Mein Trainingsspiel 1. Schuljahr Mathematik
N/A,N/A,59787,N/A,Trool
N/A,N/A,59790,N/A,Basset
6.00,N/A,59793,1,Boston
3.00,N/A,59800,1,Geisterpendel
2.33,N/A,59802,3,Genius Football
5.00,N/A,59807,1,Russian Roulette
7.17,N/A,59808,7,Demo Derby Smash-Down!
5.50,N/A,59813,2,Famous Missions
N/A,N/A,59814,N/A,Mendegélő
N/A,N/A,59815,N/A,Samsonite Golf Game
N/A,N/A,59816,N/A,Over the Rainbow See-Saw Game
N/A,N/A,59818,N/A,Woof Woof
N/A,N/A,59819,N/A,Magyarország Quiz
7.67,N/A,59850,9,Mítosz kártyajáték
6.00,N/A,59851,1,Green World Wereld Projekt Spel
N/A,N/A,59854,N/A,Samnite Wars
N/A,N/A,59857,N/A,Cosmos Commanders
4.00,N/A,59864,1,Spy Trap
6.88,N/A,59865,8,The Settlers of Zarahemla Mini-Expansion
7.20,5.728,59867,155,Ghost Stories: The Village People Expansion
N/A,N/A,59868,N/A,Master of Worlds
N/A,N/A,59869,N/A,Over The Edge!
7.00,N/A,59870,1,Pantin Nocturne: Justice Cell
7.00,N/A,59871,1,Pantin Nocturne: FIB Cell
N/A,N/A,59872,N/A,Tucson City
7.50,N/A,59873,2,Find your way
2.00,N/A,59876,1,Superschlag: Der Tennis Würfel
1.00,N/A,59878,1,Horror Castle
N/A,N/A,59879,N/A,Im Gänsemarsch
N/A,N/A,59880,N/A,Im Netz der Spinne
6.00,N/A,59882,1,Beyond the Volga
N/A,N/A,59884,N/A,Jomino
5.50,N/A,59885,1,Golf: The Card Game
6.00,N/A,59886,1,Käpt'n Einauge
N/A,N/A,59887,N/A,Keine Angst vorm schwarzen Mann
N/A,N/A,59891,N/A,"Kessy, die lustige Krake"
5.67,N/A,59923,3,Cili Cica
N/A,N/A,59924,N/A,DUIthegame
4.00,N/A,59925,1,All Around the Farm
5.00,N/A,59929,5,Kot w worku
N/A,N/A,59932,N/A,Campaign Tour
6.00,N/A,59938,2,Dungeon Escape
N/A,N/A,59939,N/A,The Living Sea
N/A,N/A,59944,N/A,Maestro!
N/A,N/A,59947,N/A,Heroes of The Hinterlands
6.82,N/A,59948,6,Extinction
7.82,N/A,59949,11,Birds of Prey: Fighter Sweep
6.00,N/A,59950,3,Káosz Galaktika Kártyajáték
N/A,N/A,59951,N/A,Tui Zao Mo
4.36,N/A,59962,14,Pirates of the Caribbean Pirate Game
N/A,N/A,59966,N/A,Skirmish
7.10,5.760,59967,191,Ghost Stories: B-Rice Lee
N/A,N/A,59969,N/A,Ceylon
N/A,N/A,59975,N/A,Dynasties & Kingdoms
N/A,N/A,59984,N/A,China Doll: The Card Game
N/A,N/A,59987,N/A,Jai Alai
6.71,5.594,59988,77,Zooloretto: Grizzly
5.50,N/A,59990,2,GiocosaMente
5.75,N/A,59992,8,Supers
6.00,N/A,59997,1,Snorks Card Game
N/A,N/A,60003,N/A,Let's Bomb Iraq
N/A,N/A,60008,N/A,Bungaló
7.55,N/A,60012,11,Second World War at Sea: Spice Islands
N/A,N/A,60014,N/A,Road Race
7.58,N/A,60015,11,Dectana
N/A,N/A,60018,N/A,Regimental Risk
4.50,N/A,60022,2,Bozo Buckets Grand Prize Game
6.00,N/A,60031,2,Memo-Mime
6.83,N/A,60032,3,Blokád
N/A,N/A,60033,N/A,Agytorna: Játék az IQ-val
N/A,N/A,60034,N/A,Erdély nagy fejedelmei
N/A,N/A,60036,N/A,Golfing Dominoes
5.67,N/A,60038,3,Cherubion Stratégiai Gyűjtögetős Társasjáték
N/A,N/A,60044,N/A,Stones
N/A,N/A,60046,N/A,Jekaben
5.67,N/A,60048,3,Ice Dao
7.00,N/A,60049,1,Rolling Thunder
N/A,N/A,60052,N/A,The Name of the Game is Real Estate
6.49,6.028,60054,1196,Small World: Leaders of Small World
6.75,N/A,60055,2,More Cowbells
6.81,5.627,60056,98,Igel Ärgern + Tante Tarantel
6.57,N/A,60057,6,Castle Capers
5.50,N/A,60058,4,18BE Pocket
4.67,N/A,60059,3,Helsinki
N/A,N/A,60060,N/A,Edgar & Ellen DVD Board Game
7.00,N/A,60069,1,Scalplock (a game of Indian Fighting)
6.00,N/A,60070,1,Tree-Halma
N/A,N/A,60075,N/A,Hivewars
7.59,N/A,60076,16,Naval Thunder:  Battleship Row
6.71,5.551,60077,40,Savannah Tails: Pachyderm Passage
N/A,N/A,60078,N/A,Trivia Jr. Magnetic Game
3.00,N/A,60079,1,Amusement Land
2.00,N/A,60080,1,Magnetic Pocket Travel Racing Game
7.68,N/A,60087,15,House Kurita: The Draconis Combine
N/A,N/A,60090,N/A,Hotspots Card Game
6.00,N/A,60100,5,Merchant Guild
6.75,N/A,60109,2,Poush Poush à la ferme
N/A,N/A,60114,N/A,Tru-Tri Fruits
6.87,5.561,60127,42,Jet Set: Investor & Business Expansion
7.22,5.613,60128,74,Cuba: Hazienda
5.75,N/A,60129,4,Donna Leon: Gefährliches Spiel Expansion
6.66,5.575,60130,63,Atlantis: Boat Expansion
7.50,N/A,60133,5,Waagemut
6.95,5.556,60134,36,Catan Geographies: Bayern Edition
4.50,N/A,60136,2,All American: United States Expansion Pack
N/A,N/A,60138,N/A,Numbericoo!
3.12,N/A,60139,8,Penguin Rescuer Game
N/A,N/A,60140,N/A,Singapore-Go
3.00,N/A,60142,1,3-in-a-Row Friend
8.61,7.107,60153,1020,War of the Ring Collector's Edition
N/A,N/A,60159,N/A,LOL The TXT MSG Game!
7.27,5.705,60165,116,Time's Up! Game Geek Expansion
N/A,N/A,60169,N/A,Diamonds Cave
N/A,N/A,60171,N/A,The Royal Pastime of Cupid or Entertaining Game of the Snake
3.00,N/A,60176,1,Clean the Clock
N/A,N/A,60182,N/A,Dirk's Dice Airport Dice Game
4.00,N/A,60183,1,Star Track
4.00,N/A,60184,1,Spider's Web
4.00,N/A,60185,1,Mouse House
4.00,N/A,60187,1,Horsing Around
5.00,N/A,60188,1,SuperStar
4.25,N/A,60189,2,Pärlspelet
4.00,N/A,60191,1,NFL Gamebreaker Trivia
6.50,N/A,60192,2,Tante Emma
N/A,N/A,60193,N/A,Kleiner Lachzahn
5.67,N/A,60194,3,"1,2,3: Mäusezählerei"
5.00,N/A,60195,1,Ab nach Hause!
3.00,N/A,60197,1,"Ach, du dickes Ei"
N/A,N/A,60198,N/A,Das kleine Känguru
N/A,N/A,60199,N/A,Das verrückte Schimpfwörter-ABC
5.00,N/A,60201,1,Magellan 2000
4.00,N/A,60203,1,Magic Castle
N/A,N/A,60205,N/A,Speculator
N/A,N/A,60208,N/A,Math Designs
N/A,N/A,60209,N/A,Trash or Treasure
N/A,N/A,60215,N/A,GlobeQuizz
6.79,N/A,60217,7,Rank & File
6.03,N/A,60218,20,Caterpillar: Age of Tank
6.25,N/A,60220,8,Zauberschwert & Drachenei: Player Sheets & 7th Player Material
4.83,N/A,60221,3,Tycoon: Business Game
7.20,5.550,60224,35,Neuroshima Hex! Duel Chain Reaction Cards
7.04,5.584,60231,52,Call of Cthulhu: The Card Game – Sleep of the Dead Asylum Pack
6.99,5.583,60232,53,Call of Cthulhu: The Card Game – Search for the Silver Key Asylum Pack
6.06,N/A,60235,8,Tabletop Ninepins
N/A,N/A,60237,N/A,VEX: Exciting Game of Strategy
6.80,5.550,60256,38,GiftTRAP Geek Edition
N/A,N/A,60266,N/A,Feudaly
N/A,N/A,60276,N/A,Agglomeration
N/A,N/A,60277,N/A,Dice 'n' Easy
N/A,N/A,60284,N/A,Mission Commander
7.39,N/A,60290,6,Pit: Tulip expansion
6.88,N/A,60294,4,Gold War (ゴールド・ウォー)
N/A,N/A,60302,N/A,Szó ami szó
N/A,N/A,60303,N/A,Imádkozz okosan
N/A,N/A,60304,N/A,Metropolis
6.10,N/A,60305,1,Fantasy Chess
N/A,N/A,60306,N/A,Polikresz
6.63,N/A,60308,3,2109
6.25,N/A,60313,3,Zockato
4.50,N/A,60318,3,Uruk:  Wiege der Zivilisation – 5-/6-player expansion
3.79,N/A,60337,9,Grow A Million
N/A,N/A,60358,N/A,La Règle d'Or
7.50,N/A,60359,2,Battles of the French Revolutionary and Napoleonic Wars Volume I
5.00,N/A,60361,2,Le Jeu des 7 familles du Peloton
N/A,N/A,60362,N/A,Kapcsolj gyorsan!
N/A,N/A,60364,N/A,Baba-mama társasjáték
N/A,N/A,60365,N/A,Otthontól az iskoláig
N/A,N/A,60367,N/A,Mese kvartett
N/A,N/A,60368,N/A,Játék a betűkkel
6.11,N/A,60369,19,Inquizitor
7.00,N/A,60371,1,Grid Lions
6.36,5.563,60381,83,BANG! Uncle Will
7.54,N/A,60386,7,Tactiques Napoléon
N/A,N/A,60396,N/A,Cap sur la Lune
N/A,N/A,60398,N/A,"Durbuy, ma commune!"
N/A,N/A,60399,N/A,Mazinga Z alla riscossa
5.67,N/A,60400,6,Tsotsi
6.79,N/A,60401,18,"Monuments: Heroes, Traders, and Science"
3.00,N/A,60404,2,Circa 1863
4.00,N/A,60407,1,Subway
5.00,N/A,60413,1,Puritan Bobber
N/A,N/A,60414,N/A,Jeu d'Automobile
6.50,N/A,60423,1,Kitchen Kombat
N/A,N/A,60431,N/A,De la Terre à la Lune
N/A,N/A,60448,N/A,Esprit Fantômes
6.00,N/A,60450,1,Liebesgeflüster
7.00,N/A,60451,1,Combino
N/A,N/A,60452,N/A,Potopoly
6.38,N/A,60454,4,Speedy
6.90,N/A,60463,5,Marquis: Intriganten
7.79,N/A,60471,23,Federation Commander: Hydran Attack
7.59,N/A,60473,8,Classic BattleTech: Map Pack – Solaris VII
7.33,N/A,60475,3,Classic Battletech: Interstellar Players
7.88,N/A,60477,4,Classic Battletech: Combat Equipment
6.67,N/A,60479,3,EAT
8.00,N/A,60485,1,Monopoly: Minnesota Wild
6.57,N/A,60488,21,Seven Hills
7.33,N/A,60489,3,G.I. Joe Cobra Battle Game
4.00,N/A,60503,1,Everyday Mathematics Family Games Kit for Early Childhood
7.30,N/A,60513,10,Mystic Path: Nebel um Burg Tiefenkaastel
5.10,N/A,60517,5,Hollands Glorie
7.41,5.594,60524,54,Wings of War: Hit & Run Booster Pack
7.39,5.598,60525,57,Wings of War: Crossfire Booster Pack
N/A,N/A,60527,N/A,Logomino
N/A,N/A,60528,N/A,Lügen haben kurze Beine
4.33,N/A,60530,3,Wereld-Delen
N/A,N/A,60531,N/A,Beachball Switch-er-oo
1.00,N/A,60550,1,El jinete solitario
N/A,N/A,60551,N/A,Plato's Revenge
5.58,N/A,60562,6,Memocards Suche Drei
1.00,N/A,60569,1,NanoVenture
N/A,N/A,60575,N/A,Tell Me No Lies
4.75,N/A,60576,16,Penguin C
N/A,N/A,60578,N/A,Dragons: An Adventure Into Middle Earth
7.43,N/A,60599,14,Starmada: The Admiralty Edition – Rules Annex
N/A,N/A,60600,N/A,Second Chance
N/A,N/A,60601,N/A,An Extension of Politics
N/A,N/A,60602,N/A,Lustige Drachen
N/A,N/A,60605,N/A,Managon
N/A,N/A,60606,N/A,Maus komm raus
N/A,N/A,60608,N/A,Victor or Victim
N/A,N/A,60609,N/A,"Meine Insel, deine Insel"
2.00,N/A,60610,1,Conquer the Galaxy
2.50,N/A,60633,2,Umferðarspilið mitt
7.05,N/A,60636,10,Duel in the Dark: Tactical Cards
N/A,N/A,60644,N/A,Kraina Bajek and Leśne Przygody
7.25,N/A,60657,2,Bee-Siege
N/A,N/A,60660,N/A,Hamsterrad
N/A,N/A,60674,N/A,Dan Qi
N/A,N/A,60681,N/A,Kanga Winks
7.55,5.564,60683,31,Cuba: Sambaschule
N/A,N/A,60686,N/A,The Ethics Challenge featuring Dilbert and Dogbert
N/A,N/A,60692,N/A,The Royal Geographical Amusement or the Safe and Expeditious Traveller Through all the Parts of Europe by Sea and by Land
N/A,N/A,60698,N/A,Snowflake
5.80,N/A,60699,3,Pasang
N/A,N/A,60700,N/A,The Flag Game
N/A,N/A,60703,N/A,My European Vacation
N/A,N/A,60704,N/A,My Immune System
N/A,N/A,60705,N/A,Math Mall
N/A,N/A,60706,N/A,Mountain Pursuit
7.67,N/A,60707,7,Conspirateurs
6.00,N/A,60708,1,Pallanguli
5.00,N/A,60709,2,Gabata
4.57,N/A,60710,12,Der Maulwurf und sein Versteck-Spiel
5.00,N/A,60716,1,Nachbar's Kirschen
N/A,N/A,60717,N/A,Paddington Bär
N/A,N/A,60722,N/A,RockFest
5.67,N/A,60724,3,Pocket Knight Chess
N/A,N/A,60740,N/A,Mr. Magnet's Scrambled Sentences
N/A,N/A,60741,N/A,Mush! The Iditarod Board Game
6.42,N/A,60743,6,51 Pegasi
N/A,N/A,60749,N/A,Ramana
3.00,N/A,60751,1,Rechenlotto
6.00,N/A,60752,1,Ringlein an der Hand
7.05,N/A,60753,2,Red Tide
5.80,N/A,60754,5,Ice Hop
7.23,N/A,60781,11,Winkelzüge
N/A,N/A,60783,N/A,Race Car Math
N/A,N/A,60784,N/A,The Nanny Game
N/A,N/A,60785,N/A,Network Security: Protect and Defend
N/A,N/A,60786,N/A,Neuron Nemesis
N/A,N/A,60787,N/A,Odd or Even
N/A,N/A,60788,N/A,On the Right Track
N/A,N/A,60789,N/A,Black Out
N/A,N/A,60791,N/A,Schiff ahoi!
N/A,N/A,60792,N/A,Schnipsel-Jagd
N/A,N/A,60793,N/A,Sonntagsspaziergang
5.00,N/A,60794,1,Spaghetti
N/A,N/A,60795,N/A,Stop
4.00,N/A,60796,1,Magimixer
6.00,N/A,60797,1,Jogo a Era do Gelo 3
N/A,N/A,60800,N/A,Mickey Mouse Club Game In Disneyland
N/A,N/A,60801,N/A,The Monster Game
N/A,N/A,60802,N/A,WCW Action Wrestling
N/A,N/A,60803,N/A,Dish It Out: The Satellite TV Game
N/A,N/A,60804,N/A,USA Egotrip: Vanity Plates Game
4.00,N/A,60805,1,Panzertales: World Tank Division II
N/A,N/A,60806,N/A,Gram Cram
N/A,N/A,60807,N/A,The Game of the Three Bears
5.00,N/A,60817,1,Torero
7.50,N/A,60834,2,Night of the Living Dead
N/A,N/A,60839,N/A,Duplexity
5.73,N/A,60840,11,Rabbit and Carrot
N/A,N/A,60842,N/A,Vulkan-Ausbruch
6.00,N/A,60843,2,Waagemut
4.00,N/A,60844,1,Was fehlt?
N/A,N/A,60852,N/A,Blondie
N/A,N/A,60853,N/A,Blow Your House Down
N/A,N/A,60854,N/A,Indecision 96
N/A,N/A,60856,N/A,Wer kommt durch?
N/A,N/A,60857,N/A,Crosstown
N/A,N/A,60859,N/A,The Dancing Princess
4.00,N/A,60860,1,Higgly Piggly: The Plastic Farm Game
N/A,N/A,60861,N/A,Mandrake the Magician Game
3.52,N/A,60870,28,Schätze des Dunklen Turmes
N/A,N/A,60878,N/A,Pedigree Muster: Canine
6.32,N/A,60895,20,Städtetour
N/A,N/A,60934,N/A,Golden Rule
4.50,N/A,60953,2,Heavy Gear Blitz! Hammers of Faith
N/A,N/A,60954,N/A,Cabemos Todos?
7.00,N/A,60955,2,Heavy Gear Blitz! Swords of Pride
3.00,N/A,60966,1,Electra
N/A,N/A,60997,N/A,The Elvis Presley Game
8.25,7.495,61001,2563,Cosmic Encounter: Cosmic Incursion
6.00,N/A,61025,1,Wort Duell
7.21,5.961,61027,405,Last Night on Earth: Zombies with Grave Weapons Miniature Set
6.45,N/A,61043,22,Sthlm Maffia
5.88,N/A,61074,4,Coil
6.50,N/A,61080,4,Mythgardia Expansion Set
7.83,N/A,61085,3,Brave the Elements
5.00,N/A,61106,1,Where's My Pants?
6.43,N/A,61109,11,Tictactactic
6.00,N/A,61118,2,Le Franc-Tireur #1: Indochine 1940
N/A,N/A,61121,N/A,Philadelphia Scene
4.90,N/A,61122,5,Thomas & Friends: Birthday Surprise Card Game
6.00,N/A,61123,1,Galleon's Gold
N/A,N/A,61124,N/A,All About Town: Newport County Rhode Island
4.90,N/A,61135,25,Trixo
5.08,N/A,61148,18,Strategy Yatzy
N/A,N/A,61149,N/A,Zahlenfuchs
N/A,N/A,61150,N/A,Zahnzieh'n
4.50,N/A,61151,2,Holydeck
N/A,N/A,61153,N/A,Eco-Destiny
6.98,N/A,61165,13,2010 Swedish Parliament
6.00,N/A,61177,4,Against the Covenant
5.00,N/A,61195,2,Sudoku goes Classic
3.00,N/A,61196,1,Ben Tennyson: El juego
4.08,N/A,61203,20,Pizza Paletti
4.00,N/A,61204,1,Cannons & Crossbones
3.00,N/A,61205,1,Ganoven Memory
6.42,N/A,61206,12,Vikings
2.75,N/A,61207,2,Brainstorm
6.00,N/A,61212,2,Monster Hunt
N/A,N/A,61216,N/A,Monsters VS Monsters
6.33,N/A,61226,3,Tiki Rummy
N/A,N/A,61257,N/A,Reaper Madness
5.67,N/A,61268,3,Canine Troopers
7.20,N/A,61272,5,Legends of the Ancient World: The Oracle's Breath
4.00,N/A,61292,2,Achtung Hexe!
N/A,N/A,61297,N/A,Alonso oder: Es lebe das Gute
7.90,N/A,61300,24,Linqer
N/A,N/A,61303,N/A,Pick-Up Pup
N/A,N/A,61305,N/A,Lion Hunt Game
5.00,N/A,61306,2,Andy Gump and his Game
N/A,N/A,61313,N/A,Black Hat
N/A,N/A,61314,N/A,Jackpot Cubes
7.29,N/A,61315,7,Myriath
6.85,N/A,61316,15,Bambam Booboo
7.00,N/A,61317,2,Mój pierwszy quiz
4.00,N/A,61318,2,Skatterz
5.50,N/A,61321,2,Das kleine Bierquiz
N/A,N/A,61332,N/A,Touch and Go
7.67,N/A,61335,3,Classic Battletech: Handbook House Marik
7.62,N/A,61339,8,Classic Battletech: Technical Readout – Vehicle Annex
N/A,N/A,61343,N/A,Comical Clowns
7.67,N/A,61353,3,Classic Battletech: Mercenaries Supplemental II
N/A,N/A,61358,N/A,Cactus Creek
7.05,N/A,61359,11,Classic Battletech: Technical Readout – Project Phoenix
6.00,N/A,61361,1,La Grande Opera
5.35,N/A,61369,10,Castle Garden
5.00,N/A,61381,8,EinSATZ bitte!
N/A,N/A,61389,N/A,One-Time Path
7.00,N/A,61393,1,PiRat Rummy
5.62,5.515,61415,31,"Warhammer 40,000 Expansion: Apocalypse Reload"
N/A,N/A,61417,N/A,98 Degrees: Play for Keeps
7.94,5.665,61426,75,World at War Compendium
N/A,N/A,61436,N/A,Montreal Expos Control Action Baseball Game
N/A,N/A,61437,N/A,National Derby
N/A,N/A,61439,N/A,Matched Blades
6.50,N/A,61442,5,Magdar: the Second Age
7.12,N/A,61449,2,Escalier Royal
5.08,N/A,61450,20,Myytti: Väinämöisen tarina
6.55,N/A,61451,17,Run Emily Run!
7.00,N/A,61453,6,Hop It!
4.50,N/A,61454,2,ESP
7.25,N/A,61467,4,Wolsung Mini add-on
7.00,N/A,61469,1,Monopoly: Fishing – Prized Catch Edition
3.15,N/A,61474,13,Scene It? Twilight Edition
7.75,N/A,61479,28,Flames of War: Hell's Highway
4.00,N/A,61486,1,Magical Battlions
N/A,N/A,61488,N/A,"A Union So Tested:  Look, Sarge, No Charts American Civil War"
5.28,N/A,61491,16,Twenty One Turn Hero Minigame
8.54,6.962,61492,877,Space Alert: The New Frontier
5.62,N/A,61493,6,Castella³
6.25,N/A,61506,2,Fast4Words
7.56,N/A,61507,8,Dire Heroes: Gas Attack at Ypres
N/A,N/A,61508,N/A,High Test Brooklands Race Game
6.00,N/A,61510,7,Meias Palavras
4.50,N/A,61517,2,Proxy War
5.44,N/A,61522,18,Zenith
7.00,N/A,61529,1,Flunk
5.50,N/A,61530,1,Crummy
N/A,N/A,61534,N/A,Nira
N/A,N/A,61535,N/A,Sicher zur Schule
N/A,N/A,61537,N/A,Deutschland-Wissen
7.52,5.696,61538,100,Last Night on Earth 'Run For It!' Scenario
N/A,N/A,61539,N/A,Wortmeister
7.00,N/A,61540,1,Tintenklecks
7.81,N/A,61549,13,Battling Gladiators
N/A,N/A,61554,N/A,Junior Quran Challenge Game
7.73,N/A,61570,11,The Awful Green Things From Outer Space: The Obnoxious Orange Things From Another Place
6.82,N/A,61571,11,Outside the Znutar
4.50,N/A,61577,6,Gänget bygger koja
N/A,N/A,61584,N/A,Elvis Presley King Of Rock Game
4.50,N/A,61597,2,Kingdoms
6.75,N/A,61600,15,Avverso
3.50,N/A,61603,2,Snakes
N/A,N/A,61610,N/A,Das spannende Schuco Straßenrennen
N/A,N/A,61612,N/A,Death or Glory
N/A,N/A,61613,N/A,Pippi Langstrumpf macht was ihr gefällt
3.50,N/A,61615,2,Monopoly: Durham Edition
6.20,N/A,61619,4,Monstersnack
4.25,N/A,61625,4,Hammer iT
5.00,N/A,61635,1,Dominari
N/A,N/A,61640,N/A,Chess³
N/A,N/A,61653,N/A,Courtier
1.00,N/A,61654,1,Room Full of Zombies: Party Edition
N/A,N/A,61655,N/A,Aussie-Trivia
5.98,N/A,61664,9,Erzähl doch mal...
6.52,N/A,61665,7,Schafe scheuchen
N/A,N/A,61667,N/A,Arenario
N/A,N/A,61671,N/A,Napoleon's Legacy
7.55,5.747,61677,132,Memoir '44: The Vercors Campaign
7.28,N/A,61679,9,Check Your 6! Air War Korea
N/A,N/A,61691,N/A,Låna mig en femma!
N/A,N/A,61702,N/A,Besser-Esser: Die Ernährungspyramide
7.00,N/A,61710,1,Aqua
N/A,N/A,61712,N/A,"Auf, auf zum Stachel-Lauf"
6.33,N/A,61713,3,So You Want to be a Rockstar
6.00,N/A,61714,1,Conceptualize This!
N/A,N/A,61715,N/A,Die verflixte 8
N/A,N/A,61716,N/A,La Nuit du Carambole
N/A,N/A,61720,N/A,El Gran juego de Flipy de El Hormiguero
5.00,N/A,61721,2,Cinderella Storybook Princess Pop-Up 3-D Game
6.50,N/A,61722,1,Mahjong Poker
N/A,N/A,61723,N/A,The Interrogatory Game of Roman History
N/A,N/A,61724,N/A,The Game of English Blood Royal
5.17,N/A,61726,3,Gooseberry Fool
N/A,N/A,61731,N/A,Operation Orient
7.35,5.839,61739,206,Warhammer: Invasion – The Deathmaster's Dance
4.00,N/A,61774,1,Pocket Loops
5.38,N/A,61775,8,Roman Seas
N/A,N/A,61779,N/A,Woody Woodpecker Ring Toss
5.40,N/A,61796,3,Charade
3.25,N/A,61798,2,Astérix et la Potion magique
N/A,N/A,61809,N/A,Dragon Ball Kai: Fight Battle the Dragonball World
5.92,N/A,61810,3,Dragonslayers
4.20,N/A,61811,5,Passing The Bar
7.83,N/A,61816,12,Friendly Fire Pack 5
N/A,N/A,61819,N/A,An Imbalance of Power: The Final Battle
4.40,N/A,61820,18,These Gö To 11
6.54,N/A,61824,12,Wolfmond
7.33,N/A,61825,6,Check Your 6! Days Of Glory
N/A,N/A,61830,N/A,Le Cirque mystérieux
7.00,N/A,61842,3,Microwars
5.67,N/A,61847,12,The Master of the Merchant in the Sakai
4.55,N/A,61848,2,SFIRS
5.96,N/A,61849,11,Karnöffel
N/A,N/A,61852,N/A,A-A-Arctic Kettering
N/A,N/A,61857,N/A,Diamond Mine
6.00,N/A,61859,1,Landing Zone
6.00,N/A,61872,1,Aventura: Fuga dos Pinguins
7.37,5.857,61882,219,Call of Cthulhu: The Card Game – Secrets of Arkham
6.00,N/A,61887,5,3-high
N/A,N/A,61888,N/A,Four numbers
3.50,N/A,61889,2,Albiorix
N/A,N/A,61891,N/A,Civil-ice-ation
7.00,N/A,61898,1,Ice Palace
N/A,N/A,61906,N/A,Tiki Tour
4.00,N/A,61908,1,Where do I live?
N/A,N/A,61909,N/A,Chicken Count
5.67,N/A,61920,3,Boloko
N/A,N/A,61926,N/A,Four Feather Falls
6.40,N/A,61927,5,Det Store Spil om København
N/A,N/A,61929,N/A,Jeu des Fables  de La Fontaine
N/A,N/A,61930,N/A,Le petit bonhomme vit encore
N/A,N/A,61931,N/A,Jeu des singes
N/A,N/A,61932,N/A,Nouveau loto musical
N/A,N/A,61933,N/A,Course à Anes
N/A,N/A,61935,N/A,Jeu des cyclistes
N/A,N/A,61937,N/A,La Rosière
6.91,N/A,61943,16,Bull Run 1861
N/A,N/A,61945,N/A,Over There: Miniatures Rules for warfare 1900 to 1929
N/A,N/A,61947,N/A,Veggie Rummy
N/A,N/A,61948,N/A,Umferðarmerkjaspilið
5.40,N/A,61953,5,Bhabhi
3.00,N/A,61954,3,Yo Gabba Gabba! Party In My Tummy Lunchbox Game
N/A,N/A,61962,N/A,Das Ameisenspiel
7.33,5.875,61965,241,Carson City: The Indian
N/A,N/A,61966,N/A,Cubilino
6.00,N/A,61967,1,Das Bibel-Quiz
5.00,N/A,61986,1,Beep Beep: The Road Runner Race Game
N/A,N/A,61999,N/A,Das Genie bin ich!... oder Du?
6.33,N/A,62000,3,Das große Windjammer Spiel
4.60,N/A,62001,5,Das Vermächtnis des Captain Hook
N/A,N/A,62005,N/A,Hurricane Katrina: The Game that the Government Played
6.50,N/A,62016,6,Warehouse Elves
6.78,N/A,62017,18,Heilaspuni
6.00,N/A,62019,5,Monopoly: Premier 70th Anniversary Edition
N/A,N/A,62027,N/A,Juego del Topo
N/A,N/A,62033,N/A,Sveitin mín. Æskan í leik og starfi
4.00,N/A,62036,1,Safe
4.50,N/A,62048,2,Der Charakterspiegel
N/A,N/A,62050,N/A,Der Gordische Knoten
5.17,N/A,62051,25,Hot Cocot'
5.88,N/A,62052,20,Agil'Up
N/A,N/A,62053,N/A,Die Hochzeitsprinzessin
5.06,N/A,62054,8,Delugio
N/A,N/A,62056,N/A,Die Nußknacker-Bande
N/A,N/A,62058,N/A,Our Town Your Town
N/A,N/A,62064,N/A,In-side Golf
5.44,N/A,62072,9,The Fantastic Forest
